File-name,N,Sum,Num-of-runs,Mean-time(ms),Median-time(ms),Standard-deviation(ms)
../input/int_100.txt,100,1100214780,11,0.017642974854,0.014066696167,0.012716899255
../input/int_150.txt,150,-839957935,11,0.013091347434,0.011205673218,0.004702898842
../input/int_225.txt,225,2521574316,11,0.012657859109,0.010967254639,0.004877340877
../input/int_337.txt,337,3478527253,11,0.013178045099,0.011920928955,0.004678220792
../input/int_505.txt,505,-3255943702,11,0.012831254439,0.010967254639,0.004530979569
../input/int_757.txt,757,8558627445,11,0.013654882258,0.011920928955,0.005040837405
../input/int_1135.txt,1135,12262946476,11,0.013546510176,0.011920928955,0.005067523025
../input/int_1702.txt,1702,-9588993054,11,0.013004649769,0.011205673218,0.004509028792
../input/int_2553.txt,2553,27455592683,11,0.013546510176,0.011920928955,0.004660846238
../input/int_3829.txt,3829,41275149162,11,0.013264742765,0.010967254639,0.005089298791
../input/int_5743.txt,5743,-35596868849,11,0.017187812112,0.015020370483,0.005367812614
../input/int_8614.txt,8614,94147172997,11,0.022367997603,0.019073486328,0.010079675582
../input/int_12921.txt,12921,139756986164,11,0.022346323187,0.019073486328,0.008626069140
../input/int_19381.txt,19381,-118815509060,11,0.022302974354,0.019073486328,0.009018000282
../input/int_29071.txt,29071,316110502100,11,0.027938322587,0.024080276489,0.011486639057
../input/int_43606.txt,43606,473859972766,11,0.028003345836,0.024080276489,0.011476512343
../input/int_65409.txt,65409,-407229165275,11,0.034549019553,0.030994415283,0.013000899554
../input/int_98113.txt,98113,1060888525671,11,0.017924742265,0.015020370483,0.008064624779
../input/int_147169.txt,147169,1596563604060,11,0.026247718117,0.015974044800,0.034716472176
../input/int_220753.txt,220753,-1357573479578,11,0.018596649170,0.015020370483,0.009890205012
../input/int_331129.txt,331129,3590563539434,11,0.018228184093,0.015020370483,0.009059506731
../input/int_496693.txt,496693,5395743257383,11,0.018748370084,0.015020370483,0.010160253402
../input/int_745039.txt,745039,-4584541499629,11,0.023191625422,0.023126602173,0.008561246276
../input/int_1117558.txt,1117558,12120864695948,11,0.025445764715,0.023841857910,0.009375090813
../input/int_1676337.txt,1676337,18174057067033,11,0.030019066551,0.028133392334,0.007006792712
../input/int_2514505.txt,2514505,-15453814435550,11,0.036738135598,0.034093856812,0.008158274474
../input/int_3771757.txt,3771757,40913896985585,11,0.046101483432,0.044107437134,0.006943895767
../input/int_5657635.txt,5657635,61379413797806,11,0.058824365789,0.056982040405,0.007528208427
../input/int_8486452.txt,8486452,-52168339543694,11,0.080000270497,0.078916549683,0.007985679767
../input/int_10000000.txt,10000000,108438459168441,11,0.099268826571,0.090122222900,0.035518170899
../input/int_90000000.txt,90000000,976124459259439,11,0.643166628751,0.632047653198,0.035596025242
../input/int_170000000.txt,170000000,-1045009133281694,11,1.188473267989,1.178979873657,0.034819369272
../input/int_250000000.txt,250000000,2711090785176484,11,1.733909953724,1.722097396851,0.036907683296
../input/int_330000000.txt,330000000,3578813626013647,11,2.279520034790,2.268075942993,0.037018505821
../input/int_410000000.txt,410000000,-2520572426670966,11,2.824566581032,2.813100814819,0.037473978881
../input/int_490000000.txt,490000000,5313957255711694,11,3.364324569702,3.356933593750,0.029255620961
../input/int_570000000.txt,570000000,6181369220207249,11,3.908027302135,3.900051116943,0.027322470336
../input/int_650000000.txt,650000000,-3995846625628070,11,4.452033476396,4.444122314453,0.028311605082
../input/int_730000000.txt,730000000,7916462106004367,11,4.997643557462,4.988908767700,0.028409506641
../input/int_810000000.txt,810000000,8784257904348321,11,5.541628057306,5.535840988159,0.028135027052
../input/int_890000000.txt,890000000,-5470584779345515,11,6.085330789739,6.075859069824,0.028488394666
../input/int_970000000.txt,970000000,10519126697434509,11,6.630442359231,6.623029708862,0.027129992487
../input/int_1050000000.txt,1050000000,11386959708644217,11,7.175814021717,7.167100906372,0.029574354623
../input/int_1130000000.txt,1130000000,-6946584934663118,11,7.719798521562,7.711887359619,0.029321185274
../input/int_1210000000.txt,1210000000,13122000402721695,11,8.264368230646,8.255004882812,0.030100114918
../input/int_1290000000.txt,1290000000,13990205750418659,11,8.808851242065,8.800983428955,0.028334320366
../input/int_1370000000.txt,1370000000,-8421575046985826,11,9.353290904652,9.345054626465,0.028858373050
../input/int_1450000000.txt,1450000000,15724700708365467,11,9.898164055564,9.890794754028,0.027532846435
../input/int_1530000000.txt,1530000000,16592555078917334,11,10.442495346069,10.433912277222,0.029797172101
../input/int_1610000000.txt,1610000000,-9897471308255124,11,10.988192124800,10.980844497681,0.028283080264
../input/int_1690000000.txt,1690000000,18327255750132794,11,11.532458392057,11.526107788086,0.028242544551
../input/int_1770000000.txt,1770000000,19195504732872598,11,12.075901031494,12.067794799805,0.028600293659
../input/int_1850000000.txt,1850000000,-11373480598689655,11,12.621554461392,12.612104415894,0.030062166915
../input/int_1930000000.txt,1930000000,20930268839406724,11,13.165820728649,13.159036636353,0.028000810889
../input/int_1950000000.txt,1950000000,829194055168378909,11,13.304775411432,13.294935226440,0.033015436767
../input/int_1990000000.txt,1990000000,1923063093702983439,11,13.573256405917,13.565063476562,0.028811042631
